,edge,strength,tval,abstval,pval,logpval,fdr,bfr,distance,inv_dist,include,interaction,cocitation,string,genemania,npath,coexpression,experimental,database,textmining
3525,GATA3_STAT5,0.00180798867037392,1.06687893190114,1.06687893190114,0.28628426490464504,0.543202521530903,0.398299922571629,1.0,1.0,0.0,0.0,0,0,0,0.00015,12,0,0,0,0
3526,GSK3ab_STAT5,-0.0015509392313929802,-0.757148947597861,0.757148947597861,0.44913916885914296,0.34761906901294704,0.566339614145939,1.0,0.0,0.0,0.0,1,1,0,0.00016,3,0,0,0,0
3527,mTORpS2448_STAT5,0.00151497320593371,0.7485771552818871,0.7485771552818871,0.454288306737025,0.34266844166862803,0.5711296672307149,1.0,0.0,1.0,0.0,1,0,0,0.0,3,0,0,0,0
3528,p21_STAT5,0.00096163077412407,1.08370176694987,1.08370176694987,0.27875852806142,0.5547718373667,0.389583222869839,1.0,1.0,0.0,1.0,0,3,0,0.00015,18,0,0,0,0
3529,STAT6pY641_STAT5,0.00189290162346348,0.820467244017995,0.820467244017995,0.4121455197055,0.384949416862993,0.5305143995440321,1.0,0.0,1.0,0.0,1,2,0,0.00063,1,0,0,0,0
3530,TAZpS89_STAT5,0.000574359398483633,0.27661222083133097,0.27661222083133097,0.7821350979346859,0.106718224919645,0.849889347262014,1.0,2.0,2.0,1.0,0,0,0,0.0,34,0,0,0,0
3531,XRCC1_STAT5,0.00191323941816335,0.577328090501129,0.577328090501129,0.563847923444127,0.24883801466017302,0.673867030457615,1.0,1.0,0.0,0.0,0,0,0,0.0,9,0,0,0,0
3532,PCNA_STAT5,0.000818438017790649,0.768431283965777,0.768431283965777,0.44241260990760706,0.35417250300705605,0.5600104139775389,1.0,2.0,1.0,2.0,0,1,0,0.0,40,0,0,0,0
3533,PDK1pS241_STAT5,0.0008913602487265789,0.36221596408431106,0.36221596408431106,0.717267258325039,0.144318993301331,0.7998833871634771,1.0,1.0,1.0,1.0,0,0,0,0.0,3,0,0,0,0
3534,PI3Kp85_STAT5,0.00729836350574788,2.27074136656809,2.27074136656809,0.0233748202859573,1.6312517194551102,0.0444802405441518,1.0,1.0,0.0,1.0,1,1,0,0.00014,120,0,0,0,0
3535,PKCa_STAT5,0.000359155460470415,0.252731972134636,0.252731972134636,0.800527331692104,0.0966238357616383,0.8631474087585871,1.0,0.0,0.0,0.0,1,0,0,6.7e-05,3,0,0,0,0
3536,RAD51_STAT5,-0.00489012206193965,-1.8667724908211598,1.8667724908211598,0.0622261285388979,1.20602721824253,0.10830607947554302,1.0,2.0,1.0,1.0,0,0,0,0.0,61,0,0,0,0
3537,SRCpY416_STAT5,-0.0018743771774491602,-0.7510446403117199,0.7510446403117199,0.45280266432210403,0.3440910263935851,0.56970756387857,1.0,0.0,1.0,0.0,1,1,0,0.0012,3,0,0,0,0
3538,4EBP1pT70_STAT5,-0.0007642429363712219,-0.30850021093253305,0.30850021093253305,0.757766057024619,0.120464852184618,0.8301851444103399,1.0,-2.0,1.0,,0,0,421,0.0,0,61,0,0,409
3539,ACCpS79_STAT5,-0.00136296935862516,-0.646776350570473,0.646776350570473,0.517925269362708,0.285732899414499,0.633107311317116,1.0,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
3540,Collagenase_STAT5,0.0029033269013619,1.15889247271083,1.15889247271083,0.24677695625734,0.607695396654687,0.35292749964121506,1.0,1.0,1.0,0.0,0,0,0,0.0,3,0,0,0,0
3541,CyclinE1_STAT5,-0.0037659985919041104,-1.99660683596506,1.99660683596506,0.0461389011545154,1.33593275286246,0.0830955198739771,1.0,2.0,1.0,2.0,0,0,0,0.0,244,0,0,0,0
3542,IRS1pS307_STAT5,-0.000697224267116968,-0.21872103562169198,0.21872103562169198,0.8269120356907042,0.0825406868754895,0.88084108149662,1.0,1.0,1.0,1.0,0,0,440,0.0,90,62,0,0,428
3543,p38_STAT5,0.00027592234629060297,0.38047649112644705,0.38047649112644705,0.7036726279794989,0.152629342178039,0.7892132921763091,1.0,0.0,0.0,0.0,1,0,0,0.0,3,0,0,0,0
3544,SMAD3pS423_STAT5,0.00141126597487707,1.23805490267179,1.23805490267179,0.21598657231255497,0.6655732477001329,0.317017003671908,1.0,1.0,1.0,0.0,0,0,0,0.0,39,0,0,0,0
3545,TSC2_STAT5,0.00142634971291989,0.994750542326981,0.994750542326981,0.32009848396999896,0.49471638272879204,0.434658907938985,1.0,1.0,1.0,1.0,0,0,0,0.0,6,0,0,0,0
3546,SRC_STAT5,0.00201896302425074,1.1253209180013601,1.1253209180013601,0.26072335129505997,0.58382007015722,0.36867373763982103,1.0,0.0,1.0,0.0,1,1,0,0.0012,3,0,0,0,0
3547,G2M_STAT5,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
3548,G1arrest_STAT5,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
3549,G2arrest_STAT5,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
3550,Sarrest_STAT5,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
3551,cellviab_STAT5,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
3552,aMEK_STAT5,-0.0219245562018147,-7.03150918281859,7.03150918281859,3.7836609309513704e-12,11.422087789398901,1.26111568814289e-11,3.0405499241125203e-08,inf,inf,,0,0,0,0.0,0,0,0,0,0
3553,aAKT_STAT5,-0.0157786883008278,-4.92344272113234,4.92344272113234,9.94414516800769e-07,6.00243254434182,2.68248239577408e-06,0.00799111505701098,inf,inf,,0,0,0,0.0,0,0,0,0,0
3554,aHDAC_STAT5,0.0963373163883178,23.335325342592302,23.335325342592302,1.7625491959740996e-96,95.7538587522135,2.4675688743637496e-95,1.4163845338847897e-92,inf,inf,,0,0,0,0.0,0,0,0,0,0
3555,aMDM2_STAT5,-0.0274813806951339,-9.85260345223593,9.85260345223593,6.41276963094495e-22,21.1929543611753,2.80680919140924e-21,5.15330167542736e-18,inf,inf,,0,0,0,0.0,0,0,0,0,0
3556,aJAK_STAT5,0.00702666169939617,1.80406141342535,1.80406141342535,0.0715227968243423,1.14555551124752,0.122513245148073,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
3557,aBRAFm_STAT5,0.00366826665947465,1.2536554566498102,1.2536554566498102,0.210260562613067,0.677242177839945,0.310085131429365,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
3558,aPKC_STAT5,0.0339911848785515,6.57294749751604,6.57294749751604,7.93229772430782e-11,10.1006009937106,2.5335431046318596e-10,6.37439445125376e-07,inf,inf,,0,0,0,0.0,0,0,0,0,0
